period,year,taxa,device,station,succ,weight,lat,mic
8,2018,Myotis sp.,SEI2,Seili,270,701,60.23959333,2
8,2018,Myotis sp.,TVA2,Tvarminne,486,707,59.84394167,1
8,2018,Myotis sp.,TVA3,Tvarminne,503,707,59.84394167,1
8,2018,P. nathusii,HUS1,Huso,69,393,60.27874333,2
8,2018,P. nathusii,HUS3,Huso,57,699,60.27874333,2
8,2018,P. nathusii,HYY2,Hyytiala,0,677,61.84478167,2
8,2018,P. nathusii,HYY3,Hyytiala,1,677,61.84478167,2
8,2018,P. nathusii,KON1,Konnevesi,3,664,62.61605,2
8,2018,P. nathusii,KON2,Konnevesi,4,664,62.61605,2
8,2018,P. nathusii,LAM1,Lammi,8,688,61.05408333,2
8,2018,P. nathusii,LAM2,Lammi,1,688,61.05408333,2
8,2018,P. nathusii,OUL1,Oulanka,0,589,66.37026833,2
8,2018,P. nathusii,OUL2,Oulanka,0,589,66.37026833,2
8,2018,P. nathusii,OYO1,Oulu,0,619,65.05938167,2
8,2018,P. nathusii,OYO3,Oulu,0,619,65.05938167,2
8,2018,P. nathusii,SEI2,Seili,0,701,60.23959333,2
8,2018,P. nathusii,TVA2,Tvarminne,12,707,59.84394167,1
8,2018,P. nathusii,TVA3,Tvarminne,19,707,59.84394167,1
8,2019,E. nilssonii,HUS1,Huso,411,698,60.27874333,2
8,2019,E. nilssonii,HYY2,Hyytiala,152,675,61.84478167,2
8,2019,E. nilssonii,HYY3,Hyytiala,90,675,61.84478167,2
8,2019,E. nilssonii,KON1,Konnevesi,454,663,62.61605,2
8,2019,E. nilssonii,KON2,Konnevesi,468,663,62.61605,2
8,2019,E. nilssonii,LAM1,Lammi,136,688,61.05408333,2
8,2019,E. nilssonii,LAM2,Lammi,111,688,61.05408333,2
8,2019,E. nilssonii,OUL1,Oulanka,50,585,66.37026833,2
8,2019,E. nilssonii,OUL2,Oulanka,61,585,66.37026833,2
8,2019,E. nilssonii,OYO1,Oulu,233,614,65.05938167,2
8,2019,E. nilssonii,OYO3,Oulu,47,203,65.05938167,2
8,2019,E. nilssonii,SEI2,Seili,4,313,60.23959333,2
8,2019,E. nilssonii,SEI3,Seili,165,600,60.23959333,2
8,2019,E. nilssonii,TVA2,Tvarminne,43,705,59.84394167,1
8,2019,E. nilssonii,TVA3,Tvarminne,115,553,59.84394167,1
8,2019,Myotis sp.,HUS1,Huso,74,698,60.27874333,2
8,2019,Myotis sp.,HYY2,Hyytiala,370,675,61.84478167,2
8,2019,Myotis sp.,HYY3,Hyytiala,337,675,61.84478167,2
8,2019,Myotis sp.,KON1,Konnevesi,472,663,62.61605,2
8,2019,Myotis sp.,KON2,Konnevesi,487,663,62.61605,2
8,2019,Myotis sp.,LAM1,Lammi,267,688,61.05408333,2
8,2019,Myotis sp.,LAM2,Lammi,223,688,61.05408333,2
8,2019,Myotis sp.,OUL1,Oulanka,4,585,66.37026833,2
8,2019,Myotis sp.,OUL2,Oulanka,20,585,66.37026833,2
8,2019,Myotis sp.,OYO1,Oulu,0,614,65.05938167,2
8,2019,Myotis sp.,OYO3,Oulu,0,203,65.05938167,2
8,2019,Myotis sp.,SEI2,Seili,139,313,60.23959333,2
8,2019,Myotis sp.,SEI3,Seili,206,600,60.23959333,2
8,2019,Myotis sp.,TVA2,Tvarminne,387,705,59.84394167,1
8,2019,Myotis sp.,TVA3,Tvarminne,409,553,59.84394167,1
8,2019,P. nathusii,HUS1,Huso,172,698,60.27874333,2
8,2019,P. nathusii,HYY2,Hyytiala,1,675,61.84478167,2
8,2019,P. nathusii,HYY3,Hyytiala,0,675,61.84478167,2
8,2019,P. nathusii,KON1,Konnevesi,0,663,62.61605,2
8,2019,P. nathusii,KON2,Konnevesi,0,663,62.61605,2
8,2019,P. nathusii,LAM1,Lammi,0,688,61.05408333,2
8,2019,P. nathusii,LAM2,Lammi,0,688,61.05408333,2
8,2019,P. nathusii,OUL1,Oulanka,0,585,66.37026833,2
8,2019,P. nathusii,OUL2,Oulanka,0,585,66.37026833,2
8,2019,P. nathusii,OYO1,Oulu,0,614,65.05938167,2
8,2019,P. nathusii,OYO3,Oulu,0,203,65.05938167,2
8,2019,P. nathusii,SEI2,Seili,0,313,60.23959333,2
8,2019,P. nathusii,SEI3,Seili,47,600,60.23959333,2
8,2019,P. nathusii,TVA2,Tvarminne,1,705,59.84394167,1
8,2019,P. nathusii,TVA3,Tvarminne,8,553,59.84394167,1
8,2020,E. nilssonii,HYY2,Hyytiala,143,681,61.84478167,2
8,2020,E. nilssonii,HYY3,Hyytiala,165,681,61.84478167,2
8,2020,E. nilssonii,KON1,Konnevesi,398,669,62.61605,2
8,2020,E. nilssonii,KON2,Konnevesi,414,669,62.61605,2
8,2020,E. nilssonii,LAM1,Lammi,88,693,61.05408333,2
8,2020,E. nilssonii,LAM2,Lammi,101,693,61.05408333,2
8,2020,E. nilssonii,OUL1,Oulanka,69,595,66.37026833,2
8,2020,E. nilssonii,OUL2,Oulanka,78,595,66.37026833,2
8,2020,E. nilssonii,OYO3,Oulu,60,431,65.05938167,2
8,2020,E. nilssonii,SEI2,Seili,7,704,60.23959333,2
8,2020,E. nilssonii,SEI3,Seili,183,704,60.23959333,2
8,2020,E. nilssonii,TVA2,Tvarminne,58,709,59.84394167,1
8,2020,E. nilssonii,TVA3,Tvarminne,96,709,59.84394167,1
8,2020,Myotis sp.,HYY2,Hyytiala,286,681,61.84478167,2
8,2020,Myotis sp.,HYY3,Hyytiala,279,681,61.84478167,2
8,2020,Myotis sp.,KON1,Konnevesi,449,669,62.61605,2
8,2020,Myotis sp.,KON2,Konnevesi,462,669,62.61605,2
8,2020,Myotis sp.,LAM1,Lammi,240,693,61.05408333,2
8,2020,Myotis sp.,LAM2,Lammi,177,693,61.05408333,2
8,2020,Myotis sp.,OUL1,Oulanka,0,595,66.37026833,2
8,2020,Myotis sp.,OUL2,Oulanka,8,595,66.37026833,2
8,2020,Myotis sp.,OYO3,Oulu,0,431,65.05938167,2
8,2020,Myotis sp.,SEI2,Seili,378,704,60.23959333,2
8,2020,Myotis sp.,SEI3,Seili,274,704,60.23959333,2
8,2020,Myotis sp.,TVA2,Tvarminne,400,709,59.84394167,1
8,2020,Myotis sp.,TVA3,Tvarminne,417,709,59.84394167,1
8,2020,P. nathusii,HYY2,Hyytiala,1,681,61.84478167,2
8,2020,P. nathusii,HYY3,Hyytiala,4,681,61.84478167,2
8,2020,P. nathusii,KON1,Konnevesi,0,669,62.61605,2
8,2020,P. nathusii,KON2,Konnevesi,0,669,62.61605,2
8,2020,P. nathusii,LAM1,Lammi,0,693,61.05408333,2
8,2020,P. nathusii,LAM2,Lammi,0,693,61.05408333,2
8,2020,P. nathusii,OUL1,Oulanka,0,595,66.37026833,2
8,2020,P. nathusii,OUL2,Oulanka,0,595,66.37026833,2
8,2020,P. nathusii,OYO3,Oulu,0,431,65.05938167,2
8,2020,P. nathusii,SEI2,Seili,4,704,60.23959333,2
8,2020,P. nathusii,SEI3,Seili,89,704,60.23959333,2
8,2020,P. nathusii,TVA2,Tvarminne,0,709,59.84394167,1
8,2020,P. nathusii,TVA3,Tvarminne,10,709,59.84394167,1
8,2021,E. nilssonii,HUS1,Huso,198,702,60.27874333,2
8,2021,E. nilssonii,HUS2,Huso,224,702,60.27874333,2
8,2021,E. nilssonii,HYY2,Hyytiala,129,679,61.84478167,2
8,2021,E. nilssonii,HYY3,Hyytiala,75,679,61.84478167,2
8,2021,E. nilssonii,KON1,Konnevesi,489,666,62.61605,2
8,2021,E. nilssonii,KON2,Konnevesi,462,666,62.61605,2
8,2021,E. nilssonii,LAM1,Lammi,83,693,61.05408333,2
8,2021,E. nilssonii,LAM2,Lammi,77,693,61.05408333,2
8,2021,E. nilssonii,OUL1,Oulanka,105,591,66.37026833,2
8,2021,E. nilssonii,OUL2,Oulanka,77,591,66.37026833,2
8,2021,E. nilssonii,SEI2,Seili,225,702,60.23959333,2
8,2021,E. nilssonii,SEI3,Seili,8,702,60.23959333,2
8,2021,E. nilssonii,TVA2,Tvarminne,50,708,59.84394167,1
8,2021,E. nilssonii,TVA3,Tvarminne,98,565,59.84394167,1
8,2021,Myotis sp.,HUS1,Huso,83,702,60.27874333,2
8,2021,Myotis sp.,HUS2,Huso,255,702,60.27874333,2
8,2021,Myotis sp.,HYY2,Hyytiala,261,679,61.84478167,2
8,2021,Myotis sp.,HYY3,Hyytiala,287,679,61.84478167,2
8,2021,Myotis sp.,KON1,Konnevesi,486,666,62.61605,2
8,2021,Myotis sp.,KON2,Konnevesi,484,666,62.61605,2
8,2021,Myotis sp.,LAM1,Lammi,433,693,61.05408333,2
8,2021,Myotis sp.,LAM2,Lammi,217,693,61.05408333,2
8,2021,Myotis sp.,OUL1,Oulanka,8,591,66.37026833,2
8,2021,Myotis sp.,OUL2,Oulanka,3,591,66.37026833,2
8,2021,Myotis sp.,SEI2,Seili,328,702,60.23959333,2
8,2021,Myotis sp.,SEI3,Seili,270,702,60.23959333,2
8,2021,Myotis sp.,TVA2,Tvarminne,379,708,59.84394167,1
8,2021,Myotis sp.,TVA3,Tvarminne,313,565,59.84394167,1
8,2021,P. nathusii,HUS1,Huso,36,702,60.27874333,2
8,2021,P. nathusii,HUS2,Huso,58,702,60.27874333,2
8,2021,P. nathusii,HYY2,Hyytiala,0,679,61.84478167,2
8,2021,P. nathusii,HYY3,Hyytiala,0,679,61.84478167,2
8,2021,P. nathusii,KON1,Konnevesi,0,666,62.61605,2
8,2021,P. nathusii,KON2,Konnevesi,0,666,62.61605,2
8,2021,P. nathusii,LAM1,Lammi,0,693,61.05408333,2
8,2021,P. nathusii,LAM2,Lammi,0,693,61.05408333,2
8,2021,P. nathusii,OUL1,Oulanka,0,591,66.37026833,2
8,2021,P. nathusii,OUL2,Oulanka,0,591,66.37026833,2
8,2021,P. nathusii,SEI2,Seili,24,702,60.23959333,2
8,2021,P. nathusii,SEI3,Seili,0,702,60.23959333,2
8,2021,P. nathusii,TVA2,Tvarminne,4,708,59.84394167,1
8,2021,P. nathusii,TVA3,Tvarminne,6,565,59.84394167,1
9,2015,E. nilssonii,HUS1,Huso,53,283,60.27874333,1
9,2015,E. nilssonii,HUS2,Huso,71,805,60.27874333,1
9,2015,E. nilssonii,HUS3,Huso,42,223,60.27874333,1
9,2015,E. nilssonii,HYY1,Hyytiala,270,789,61.84478167,1
9,2015,E. nilssonii,HYY2,Hyytiala,1,789,61.84478167,1
9,2015,E. nilssonii,HYY3,Hyytiala,61,789,61.84478167,1
9,2015,E. nilssonii,KON2,Konnevesi,311,779,62.61605,1
9,2015,E. nilssonii,KON3,Konnevesi,441,779,62.61605,1
9,2015,E. nilssonii,LAM1,Lammi,0,794,61.05408333,1
9,2015,E. nilssonii,LAM2,Lammi,42,794,61.05408333,1
9,2015,E. nilssonii,LAM3,Lammi,6,794,61.05408333,1
9,2015,E. nilssonii,OUL1,Oulanka,86,732,66.37026833,1
9,2015,E. nilssonii,OUL2,Oulanka,17,732,66.37026833,1
9,2015,E. nilssonii,OUL3,Oulanka,167,732,66.37026833,1
9,2015,E. nilssonii,OYO1,Oulu,102,524,65.05938167,1
9,2015,E. nilssonii,OYO3,Oulu,16,753,65.05938167,1
9,2015,E. nilssonii,SEI1,Seili,59,803,60.23959333,1
9,2015,E. nilssonii,SEI2,Seili,3,803,60.23959333,1
9,2015,E. nilssonii,SEI3,Seili,178,803,60.23959333,1
9,2015,E. nilssonii,TVA1,Tvarminne,49,807,59.84394167,1
9,2015,E. nilssonii,TVA2,Tvarminne,27,626,59.84394167,1
9,2015,E. nilssonii,TVA3,Tvarminne,32,807,59.84394167,1
9,2015,Myotis sp.,HUS1,Huso,44,283,60.27874333,1
9,2015,Myotis sp.,HUS2,Huso,143,805,60.27874333,1
9,2015,Myotis sp.,HUS3,Huso,66,223,60.27874333,1
9,2015,Myotis sp.,HYY1,Hyytiala,158,789,61.84478167,1
9,2015,Myotis sp.,HYY2,Hyytiala,225,789,61.84478167,1
9,2015,Myotis sp.,HYY3,Hyytiala,280,789,61.84478167,1
9,2015,Myotis sp.,KON2,Konnevesi,544,779,62.61605,1
9,2015,Myotis sp.,KON3,Konnevesi,492,779,62.61605,1
9,2015,Myotis sp.,LAM1,Lammi,339,794,61.05408333,1
9,2015,Myotis sp.,LAM2,Lammi,194,794,61.05408333,1
9,2015,Myotis sp.,LAM3,Lammi,247,794,61.05408333,1
9,2015,Myotis sp.,OUL1,Oulanka,2,732,66.37026833,1
9,2015,Myotis sp.,OUL2,Oulanka,2,732,66.37026833,1
9,2015,Myotis sp.,OUL3,Oulanka,18,732,66.37026833,1
9,2015,Myotis sp.,OYO1,Oulu,0,524,65.05938167,1
9,2015,Myotis sp.,OYO3,Oulu,0,753,65.05938167,1
9,2015,Myotis sp.,SEI1,Seili,355,803,60.23959333,1
9,2015,Myotis sp.,SEI2,Seili,219,803,60.23959333,1
9,2015,Myotis sp.,SEI3,Seili,271,803,60.23959333,1
9,2015,Myotis sp.,TVA1,Tvarminne,363,807,59.84394167,1
9,2015,Myotis sp.,TVA2,Tvarminne,486,626,59.84394167,1
9,2015,Myotis sp.,TVA3,Tvarminne,419,807,59.84394167,1
9,2015,P. nathusii,HUS1,Huso,24,283,60.27874333,1
9,2015,P. nathusii,HUS2,Huso,12,805,60.27874333,1
9,2015,P. nathusii,HUS3,Huso,18,223,60.27874333,1
9,2015,P. nathusii,HYY1,Hyytiala,0,789,61.84478167,1
9,2015,P. nathusii,HYY2,Hyytiala,0,789,61.84478167,1
9,2015,P. nathusii,HYY3,Hyytiala,0,789,61.84478167,1
9,2015,P. nathusii,KON2,Konnevesi,1,779,62.61605,1
9,2015,P. nathusii,KON3,Konnevesi,1,779,62.61605,1
9,2015,P. nathusii,LAM1,Lammi,0,794,61.05408333,1
9,2015,P. nathusii,LAM2,Lammi,0,794,61.05408333,1
9,2015,P. nathusii,LAM3,Lammi,0,794,61.05408333,1
9,2015,P. nathusii,OUL1,Oulanka,0,732,66.37026833,1
9,2015,P. nathusii,OUL2,Oulanka,0,732,66.37026833,1
9,2015,P. nathusii,OUL3,Oulanka,0,732,66.37026833,1
9,2015,P. nathusii,OYO1,Oulu,0,524,65.05938167,1
9,2015,P. nathusii,OYO3,Oulu,0,753,65.05938167,1
9,2015,P. nathusii,SEI1,Seili,4,803,60.23959333,1
9,2015,P. nathusii,SEI2,Seili,0,803,60.23959333,1
9,2015,P. nathusii,SEI3,Seili,11,803,60.23959333,1
9,2015,P. nathusii,TVA1,Tvarminne,16,807,59.84394167,1
9,2015,P. nathusii,TVA2,Tvarminne,8,626,59.84394167,1
9,2015,P. nathusii,TVA3,Tvarminne,15,807,59.84394167,1
9,2016,E. nilssonii,HUS1,Huso,139,808,60.27874333,1
9,2016,E. nilssonii,HUS2,Huso,91,808,60.27874333,1
9,2016,E. nilssonii,HUS3,Huso,140,808,60.27874333,1
9,2016,E. nilssonii,HYY1,Hyytiala,136,794,61.84478167,1
9,2016,E. nilssonii,HYY2,Hyytiala,0,794,61.84478167,1
9,2016,E. nilssonii,HYY3,Hyytiala,12,794,61.84478167,1
9,2016,E. nilssonii,KON2,Konnevesi,404,785,62.61605,1
9,2016,E. nilssonii,LAM1,Lammi,0,801,61.05408333,1
9,2016,E. nilssonii,LAM2,Lammi,32,801,61.05408333,1
9,2016,E. nilssonii,LAM3,Lammi,11,801,61.05408333,1
9,2016,E. nilssonii,OUL1,Oulanka,35,741,66.37026833,1
9,2016,E. nilssonii,OUL2,Oulanka,0,741,66.37026833,1
9,2016,E. nilssonii,OUL3,Oulanka,9,741,66.37026833,1
9,2016,E. nilssonii,OYO1,Oulu,38,473,65.05938167,1
9,2016,E. nilssonii,SEI1,Seili,33,517,60.23959333,1
9,2016,E. nilssonii,SEI2,Seili,0,183,60.23959333,1
9,2016,E. nilssonii,SEI3,Seili,83,574,60.23959333,1
9,2016,E. nilssonii,TVA1,Tvarminne,52,813,59.84394167,1
9,2016,E. nilssonii,TVA2,Tvarminne,30,813,59.84394167,1
9,2016,E. nilssonii,TVA3,Tvarminne,31,813,59.84394167,1
9,2016,Myotis sp.,HUS1,Huso,225,808,60.27874333,1
9,2016,Myotis sp.,HUS2,Huso,288,808,60.27874333,1
9,2016,Myotis sp.,HUS3,Huso,112,808,60.27874333,1
9,2016,Myotis sp.,HYY1,Hyytiala,372,794,61.84478167,1
9,2016,Myotis sp.,HYY2,Hyytiala,293,794,61.84478167,1
9,2016,Myotis sp.,HYY3,Hyytiala,272,794,61.84478167,1
9,2016,Myotis sp.,KON2,Konnevesi,512,785,62.61605,1
9,2016,Myotis sp.,LAM1,Lammi,415,801,61.05408333,1
9,2016,Myotis sp.,LAM2,Lammi,230,801,61.05408333,1
9,2016,Myotis sp.,LAM3,Lammi,433,801,61.05408333,1
9,2016,Myotis sp.,OUL1,Oulanka,1,741,66.37026833,1
9,2016,Myotis sp.,OUL2,Oulanka,0,741,66.37026833,1
9,2016,Myotis sp.,OUL3,Oulanka,0,741,66.37026833,1
9,2016,Myotis sp.,OYO1,Oulu,2,473,65.05938167,1
9,2016,Myotis sp.,SEI1,Seili,100,517,60.23959333,1
9,2016,Myotis sp.,SEI2,Seili,7,183,60.23959333,1
9,2016,Myotis sp.,SEI3,Seili,85,574,60.23959333,1
9,2016,Myotis sp.,TVA1,Tvarminne,264,813,59.84394167,1
9,2016,Myotis sp.,TVA2,Tvarminne,665,813,59.84394167,1
9,2016,Myotis sp.,TVA3,Tvarminne,202,813,59.84394167,1
9,2016,P. nathusii,HUS1,Huso,95,808,60.27874333,1
9,2016,P. nathusii,HUS2,Huso,25,808,60.27874333,1
9,2016,P. nathusii,HUS3,Huso,67,808,60.27874333,1
9,2016,P. nathusii,HYY1,Hyytiala,0,794,61.84478167,1
9,2016,P. nathusii,HYY2,Hyytiala,0,794,61.84478167,1
9,2016,P. nathusii,HYY3,Hyytiala,0,794,61.84478167,1
9,2016,P. nathusii,KON2,Konnevesi,1,785,62.61605,1
9,2016,P. nathusii,LAM1,Lammi,0,801,61.05408333,1
9,2016,P. nathusii,LAM2,Lammi,0,801,61.05408333,1
9,2016,P. nathusii,LAM3,Lammi,0,801,61.05408333,1
9,2016,P. nathusii,OUL1,Oulanka,0,741,66.37026833,1
9,2016,P. nathusii,OUL2,Oulanka,0,741,66.37026833,1
9,2016,P. nathusii,OUL3,Oulanka,0,741,66.37026833,1
9,2016,P. nathusii,OYO1,Oulu,0,473,65.05938167,1
9,2016,P. nathusii,SEI1,Seili,3,517,60.23959333,1
9,2016,P. nathusii,SEI2,Seili,0,183,60.23959333,1
9,2016,P. nathusii,SEI3,Seili,4,574,60.23959333,1
9,2016,P. nathusii,TVA1,Tvarminne,9,813,59.84394167,1
9,2016,P. nathusii,TVA2,Tvarminne,17,813,59.84394167,1
9,2016,P. nathusii,TVA3,Tvarminne,14,813,59.84394167,1
9,2017,E. nilssonii,HUS1,Huso,187,806,60.27874333,1
9,2017,E. nilssonii,HUS3,Huso,105,806,60.27874333,1
9,2017,E. nilssonii,HYY2,Hyytiala,5,291,61.84478167,1
9,2017,E. nilssonii,HYY3,Hyytiala,5,345,61.84478167,1
9,2017,E. nilssonii,KON1,Konnevesi,171,377,62.61605,1
9,2017,E. nilssonii,KON2,Konnevesi,193,433,62.61605,1
9,2017,E. nilssonii,LAM1,Lammi,5,800,61.05408333,1
9,2017,E. nilssonii,LAM2,Lammi,104,800,61.05408333,1
9,2017,E. nilssonii,OUL1,Oulanka,12,266,66.37026833,1
9,2017,E. nilssonii,OUL2,Oulanka,2,266,66.37026833,1
9,2017,E. nilssonii,SEI3,Seili,153,808,60.23959333,1
9,2017,E. nilssonii,TVA3,Tvarminne,83,749,59.84394167,1
9,2017,Myotis sp.,HUS1,Huso,131,806,60.27874333,1
9,2017,Myotis sp.,HUS3,Huso,285,806,60.27874333,1
9,2017,Myotis sp.,HYY2,Hyytiala,73,291,61.84478167,1
9,2017,Myotis sp.,HYY3,Hyytiala,44,345,61.84478167,1
9,2017,Myotis sp.,KON1,Konnevesi,228,377,62.61605,1
9,2017,Myotis sp.,KON2,Konnevesi,291,433,62.61605,1
9,2017,Myotis sp.,LAM1,Lammi,337,800,61.05408333,1
9,2017,Myotis sp.,LAM2,Lammi,188,800,61.05408333,1
9,2017,Myotis sp.,OUL1,Oulanka,5,266,66.37026833,1
9,2017,Myotis sp.,OUL2,Oulanka,0,266,66.37026833,1
9,2017,Myotis sp.,SEI3,Seili,213,808,60.23959333,1
9,2017,Myotis sp.,TVA3,Tvarminne,376,749,59.84394167,1
9,2017,P. nathusii,HUS1,Huso,75,806,60.27874333,1
9,2017,P. nathusii,HUS3,Huso,2,806,60.27874333,1
9,2017,P. nathusii,HYY2,Hyytiala,0,291,61.84478167,1
9,2017,P. nathusii,HYY3,Hyytiala,0,345,61.84478167,1
9,2017,P. nathusii,KON1,Konnevesi,0,377,62.61605,1
9,2017,P. nathusii,KON2,Konnevesi,0,433,62.61605,1
9,2017,P. nathusii,LAM1,Lammi,0,800,61.05408333,1
9,2017,P. nathusii,LAM2,Lammi,0,800,61.05408333,1
9,2017,P. nathusii,OUL1,Oulanka,0,266,66.37026833,1
9,2017,P. nathusii,OUL2,Oulanka,0,266,66.37026833,1
9,2017,P. nathusii,SEI3,Seili,4,808,60.23959333,1
9,2017,P. nathusii,TVA3,Tvarminne,6,749,59.84394167,1
9,2018,E. nilssonii,HUS1,Huso,325,806,60.27874333,2
9,2018,E. nilssonii,HUS3,Huso,146,806,60.27874333,2
9,2018,E. nilssonii,HYY2,Hyytiala,53,790,61.84478167,2
9,2018,E. nilssonii,HYY3,Hyytiala,75,790,61.84478167,2
9,2018,E. nilssonii,KON1,Konnevesi,210,377,62.61605,2
9,2018,E. nilssonii,KON2,Konnevesi,478,784,62.61605,2
9,2018,E. nilssonii,LAM1,Lammi,43,799,61.05408333,2
9,2018,E. nilssonii,LAM2,Lammi,64,799,61.05408333,2
9,2018,E. nilssonii,OUL1,Oulanka,44,737,66.37026833,2
9,2018,E. nilssonii,OUL2,Oulanka,62,737,66.37026833,2
9,2018,E. nilssonii,OYO1,Oulu,25,753,65.05938167,2
9,2018,E. nilssonii,OYO3,Oulu,48,753,65.05938167,2
9,2018,E. nilssonii,SEI2,Seili,1,806,60.23959333,2
9,2018,E. nilssonii,TVA2,Tvarminne,29,809,59.84394167,1
9,2018,E. nilssonii,TVA3,Tvarminne,51,696,59.84394167,1
9,2018,Myotis sp.,HUS1,Huso,145,806,60.27874333,2
9,2018,Myotis sp.,HUS3,Huso,120,806,60.27874333,2
9,2018,Myotis sp.,HYY2,Hyytiala,135,790,61.84478167,2
9,2018,Myotis sp.,HYY3,Hyytiala,257,790,61.84478167,2
9,2018,Myotis sp.,KON1,Konnevesi,215,377,62.61605,2
9,2018,Myotis sp.,KON2,Konnevesi,588,784,62.61605,2
9,2018,Myotis sp.,LAM1,Lammi,338,799,61.05408333,2
9,2018,Myotis sp.,LAM2,Lammi,204,799,61.05408333,2
9,2018,Myotis sp.,OUL1,Oulanka,2,737,66.37026833,2
9,2018,Myotis sp.,OUL2,Oulanka,14,737,66.37026833,2
9,2018,Myotis sp.,OYO1,Oulu,0,753,65.05938167,2
9,2018,Myotis sp.,OYO3,Oulu,0,753,65.05938167,2
9,2018,Myotis sp.,SEI2,Seili,229,806,60.23959333,2
9,2018,Myotis sp.,TVA2,Tvarminne,649,809,59.84394167,1
9,2018,Myotis sp.,TVA3,Tvarminne,376,696,59.84394167,1
9,2018,P. nathusii,HUS1,Huso,101,806,60.27874333,2
9,2018,P. nathusii,HUS3,Huso,73,806,60.27874333,2
9,2018,P. nathusii,HYY2,Hyytiala,7,790,61.84478167,2
9,2018,P. nathusii,HYY3,Hyytiala,1,790,61.84478167,2
9,2018,P. nathusii,KON1,Konnevesi,2,377,62.61605,2
9,2018,P. nathusii,KON2,Konnevesi,3,784,62.61605,2
9,2018,P. nathusii,LAM1,Lammi,5,799,61.05408333,2
9,2018,P. nathusii,LAM2,Lammi,5,799,61.05408333,2
9,2018,P. nathusii,OUL1,Oulanka,0,737,66.37026833,2
9,2018,P. nathusii,OUL2,Oulanka,0,737,66.37026833,2
9,2018,P. nathusii,OYO1,Oulu,11,753,65.05938167,2
9,2018,P. nathusii,OYO3,Oulu,12,753,65.05938167,2
9,2018,P. nathusii,SEI2,Seili,0,806,60.23959333,2
9,2018,P. nathusii,TVA2,Tvarminne,56,809,59.84394167,1
9,2018,P. nathusii,TVA3,Tvarminne,48,696,59.84394167,1
9,2019,E. nilssonii,HUS1,Huso,288,804,60.27874333,2
9,2019,E. nilssonii,HYY2,Hyytiala,110,789,61.84478167,2
9,2019,E. nilssonii,HYY3,Hyytiala,64,789,61.84478167,2
9,2019,E. nilssonii,KON1,Konnevesi,130,276,62.61605,2
9,2019,E. nilssonii,KON2,Konnevesi,304,487,62.61605,2
9,2019,E. nilssonii,LAM1,Lammi,40,794,61.05408333,2
9,2019,E. nilssonii,LAM2,Lammi,119,794,61.05408333,2
9,2019,E. nilssonii,OUL1,Oulanka,37,732,66.37026833,2
9,2019,E. nilssonii,OUL2,Oulanka,85,732,66.37026833,2
9,2019,E. nilssonii,OYO1,Oulu,103,752,65.05938167,2
9,2019,E. nilssonii,OYO3,Oulu,28,499,65.05938167,2
9,2019,E. nilssonii,SEI2,Seili,2,803,60.23959333,2
9,2019,E. nilssonii,SEI3,Seili,105,803,60.23959333,2
9,2019,E. nilssonii,TVA2,Tvarminne,22,626,59.84394167,1
9,2019,Myotis sp.,HUS1,Huso,100,804,60.27874333,2
9,2019,Myotis sp.,HYY2,Hyytiala,377,789,61.84478167,2
9,2019,Myotis sp.,HYY3,Hyytiala,330,789,61.84478167,2
9,2019,Myotis sp.,KON1,Konnevesi,182,276,62.61605,2
9,2019,Myotis sp.,KON2,Konnevesi,297,487,62.61605,2
9,2019,Myotis sp.,LAM1,Lammi,273,794,61.05408333,2
9,2019,Myotis sp.,LAM2,Lammi,188,794,61.05408333,2
9,2019,Myotis sp.,OUL1,Oulanka,2,732,66.37026833,2
9,2019,Myotis sp.,OUL2,Oulanka,9,732,66.37026833,2
9,2019,Myotis sp.,OYO1,Oulu,0,752,65.05938167,2
9,2019,Myotis sp.,OYO3,Oulu,0,499,65.05938167,2
9,2019,Myotis sp.,SEI2,Seili,228,803,60.23959333,2
9,2019,Myotis sp.,SEI3,Seili,379,803,60.23959333,2
9,2019,Myotis sp.,TVA2,Tvarminne,494,626,59.84394167,1
9,2019,P. nathusii,HUS1,Huso,157,804,60.27874333,2
9,2019,P. nathusii,HYY2,Hyytiala,0,789,61.84478167,2
9,2019,P. nathusii,HYY3,Hyytiala,0,789,61.84478167,2
9,2019,P. nathusii,KON1,Konnevesi,0,276,62.61605,2
9,2019,P. nathusii,KON2,Konnevesi,0,487,62.61605,2
9,2019,P. nathusii,LAM1,Lammi,1,794,61.05408333,2
9,2019,P. nathusii,LAM2,Lammi,0,794,61.05408333,2
9,2019,P. nathusii,OUL1,Oulanka,0,732,66.37026833,2
9,2019,P. nathusii,OUL2,Oulanka,0,732,66.37026833,2
9,2019,P. nathusii,OYO1,Oulu,0,752,65.05938167,2
9,2019,P. nathusii,OYO3,Oulu,0,499,65.05938167,2
9,2019,P. nathusii,SEI2,Seili,0,803,60.23959333,2
9,2019,P. nathusii,SEI3,Seili,59,803,60.23959333,2
9,2019,P. nathusii,TVA2,Tvarminne,9,626,59.84394167,1
9,2020,E. nilssonii,HUS1,Huso,87,241,60.27874333,2
9,2020,E. nilssonii,HYY2,Hyytiala,92,794,61.84478167,2
9,2020,E. nilssonii,HYY3,Hyytiala,122,794,61.84478167,2
9,2020,E. nilssonii,KON1,Konnevesi,394,785,62.61605,2
9,2020,E. nilssonii,KON2,Konnevesi,278,785,62.61605,2
